track_id,user_id,playcount,name,artist,tags,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song
TRUMIGA128EF351A19,user_862564,1,Who Shot Ya,The Notorious B.I.G.,"rap, 90s, hip_hop",Rap,0.845,0.744,7,-4.886,1,0.277,0.194,0.0,0.549,0.645,91.693,4,Who Shot Ya - The Notorious B.I.G.
TRBYSLP128F147CC94,user_571877,1,Am I Evil?,Metallica,"metal, hard_rock, 80s, heavy_metal, thrash_metal, cover",Metal,0.349,0.943,4,-5.704,1,0.0922,0.00129,0.454,0.0529,0.518,97.491,4,Am I Evil? - Metallica
TRRKQNA128F423EE8F,user_57348,1,Autumn's Child,Captain Beefheart & His Magic Band,"blues, psychedelic, psychedelic_rock, blues_rock",Folk,0.468,0.454,2,-8.642,1,0.0316,0.448,0.000153,0.0771,0.494,74.358,4,Autumn's Child - Captain Beefheart & His Magic Band
TRFODUT128F930BE4E,user_91982,2,Naked,Avril Lavigne,"rock, pop, female_vocalists, punk, singer_songwriter, punk_rock, pop_rock",Pop,0.518,0.756,4,-6.156,0,0.035,0.00361,0.0,0.0982,0.504,81.91,4,Naked - Avril Lavigne
TRXVQAJ128F9316B65,user_939591,1,Untangle,Four Tet,"electronic, ambient, instrumental, house, electro, downtempo, idm",Electronic,0.807,0.456,9,-12.406,1,0.0656,0.000536,0.904,0.112,0.415,112.985,4,Untangle - Four Tet
TRESMVD128F9310D57,user_792765,4,(Nice Dream),Radiohead,"rock, alternative, indie, alternative_rock, experimental, indie_rock, british, 90s, acoustic, beautiful, britpop, mellow",Rock,0.262,0.567,9,-11.075,1,0.0344,0.161,0.263,0.225,0.377,172.857,3,(Nice Dream) - Radiohead
TRBJARK128F1465649,user_532221,1,Le Banquet,Yann Tiersen,"instrumental, soundtrack, french",World,0.538,0.396,4,-13.733,0,0.0363,0.832,0.00353,0.115,0.574,116.606,4,Le Banquet - Yann Tiersen
TRWZFIC128F933BCA3,user_641918,1,In Person,The Pussycat Dolls,"pop, female_vocalists, dance, hip_hop, funk",Pop,0.614,0.905,7,-4.337,1,0.406,0.226,4.24e-05,0.0336,0.684,201.871,4,In Person - The Pussycat Dolls
TRGSDTT128F422971B,user_122172,1,Funnyman,KT Tunstall,"rock, alternative, indie, pop, female_vocalists, singer_songwriter",Pop,0.508,0.833,0,-5.699,0,0.0287,0.152,6.02e-05,0.411,0.429,91.028,4,Funnyman - KT Tunstall
TRLAEWG128F4227F4C,user_528976,5,New Soul,Yael Naim,"indie, pop, female_vocalists, folk, singer_songwriter, soul, french",Pop,0.57,0.36,0,-8.622,1,0.0499,0.759,4.85e-05,0.129,0.607,200.292,4,New Soul - Yael Naim
TRYHOFM128F1455495,user_306836,2,Silent Sea,KT Tunstall,"indie, pop, female_vocalists, folk, singer_songwriter, acoustic, love, guitar, mellow, chill",Pop,0.408,0.306,0,-11.366,1,0.0291,0.889,2.68e-06,0.0737,0.0795,100.573,4,Silent Sea - KT Tunstall
TRNALGP128F427EC81,user_720507,2,The Good Times Are Killing Me,Modest Mouse,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop, chill",Rock,0.691,0.551,5,-8.984,1,0.0389,0.386,0.00115,0.223,0.654,93.979,4,The Good Times Are Killing Me - Modest Mouse
TRRFOTE128F4284B79,user_585827,1,The Red Telephone,Love,"classic_rock, psychedelic, 60s, psychedelic_rock",Rock,0.465,0.387,7,-13.505,1,0.0299,0.569,4e-05,0.117,0.0926,110.495,4,The Red Telephone - Love
TRGWGED128F421A851,user_854582,1,Outfit,Drive-By Truckers,country,Rock,0.405,0.494,7,-5.992,1,0.0264,0.244,0.0,0.264,0.308,82.498,3,Outfit - Drive-By Truckers
TRLXXII12903CFA052,user_764210,1,Another Breakfast With You,Ladytron,"electronic, electro, synthpop",Electronic,0.541,0.697,9,-6.465,0,0.0275,9.34e-05,0.0677,0.04,0.623,110.014,4,Another Breakfast With You - Ladytron
TRABDPR128F9326104,user_805937,1,Set Apart This Dream,Flyleaf,"rock, female_vocalists, alternative_rock",Rock,0.407,0.85,8,-5.411,1,0.0432,0.00416,0.0,0.746,0.512,150.085,3,Set Apart This Dream - Flyleaf
TRDETUH128F9319F7D,user_171063,1,1958,A Day to Remember,"hardcore, metalcore, post_hardcore, screamo",Jazz,0.214,0.961,5,-5.227,1,0.282,0.00901,0.128,0.518,0.266,154.768,4,1958 - A Day to Remember
TRNPUBM128F429E966,user_175570,1,In This Hole,Cat Power,"indie, female_vocalists, folk, singer_songwriter, acoustic, piano, beautiful, cover, mellow, chill",Rock,0.411,0.0483,9,-15.483,0,0.0342,0.952,0.000479,0.11,0.087,137.131,3,In This Hole - Cat Power
TRSOHMN128F429388A,user_790087,1,Propane Nightmares,Pendulum,"electronic, drum_and_bass",Electronic,0.363,0.964,7,-4.1,0,0.0843,0.000261,0.152,0.172,0.243,174.033,4,Propane Nightmares - Pendulum
TRJSTNN128F92E16AE,user_786336,1,You've Passed,Neutral Milk Hotel,"indie, folk, indie_rock, indie_pop",Rock,0.501,0.336,10,-14.373,1,0.0319,0.0625,0.077,0.292,0.0383,119.19,4,You've Passed - Neutral Milk Hotel
TRJJCJQ12903CD2DD3,user_686495,41,That Should Be Me,Justin Bieber,"pop, hard_rock, black_metal, death_metal, heavy_metal, industrial, thrash_metal, metalcore, melodic_death_metal, power_metal, male_vocalists, post_hardcore, doom_metal, gothic_metal, grunge, symphonic_metal, grindcore, nu_metal",Pop,0.552,0.603,8,-5.71,1,0.0334,0.199,0.0,0.151,0.231,139.908,4,That Should Be Me - Justin Bieber
TRXQSDD128F423B614,user_386777,3,"100 Days, 100 Nights",Sharon Jones and the Dap-Kings,"soul, funk",RnB,0.45,0.52,9,-7.973,0,0.0353,0.583,0.0,0.35,0.683,110.894,4,"100 Days, 100 Nights - Sharon Jones and the Dap-Kings"
TRBMADI128F42ACE83,user_87477,1,Dickhead,Kate Nash,"indie, pop, female_vocalists, singer_songwriter, british, chillout, indie_pop",Pop,0.735,0.508,11,-8.129,0,0.14,0.398,1.59e-06,0.114,0.518,84.931,4,Dickhead - Kate Nash
TRQFTMW128F92E7F53,user_199202,1,Stuck In the Metal,Eagles of Death Metal,"rock, cover",Rock,0.686,0.977,9,-3.537,0,0.111,0.297,0.0,0.531,0.604,126.199,4,Stuck In the Metal - Eagles of Death Metal
TRVVTCO128F429BED1,user_485198,1,12.23.95,Jimmy Eat World,"rock, punk, punk_rock, indie_pop, emo, mellow",Rock,0.596,0.384,9,-16.12,1,0.0257,0.0483,0.233,0.346,0.749,160.522,4,12.23.95 - Jimmy Eat World
TRDMNEY12903CCCB9E,user_931046,1,Havanna Sex Dwarf,Booka Shade,"electronic, german",Electronic,0.846,0.597,7,-8.104,1,0.083,0.0156,0.65,0.0736,0.687,125.006,4,Havanna Sex Dwarf - Booka Shade
TRAZIHK12903CCC449,user_117975,4,Wipe Your Tears,Mistabishi,drum_and_bass,Electronic,0.655,0.746,9,-8.137,1,0.342,0.00491,0.0957,0.342,0.444,139.803,4,Wipe Your Tears - Mistabishi
TRBNYBX128F422EC61,user_811099,6,Hey There Delilah,Plain White T's,"rock, alternative, indie, pop, indie_rock, acoustic, emo, love, beautiful, mellow",Rock,0.451,0.261,2,-12.467,1,0.029,0.981,3.21e-06,0.659,0.372,100.46,4,Hey There Delilah - Plain White T's
TRMCMPE128F147281D,user_961409,2,Slide In,Goldfrapp,"electronic, dance, trip_hop, electro, synthpop",Electronic,0.61,0.682,10,-6.777,0,0.036,0.0032,0.124,0.0522,0.577,125.034,4,Slide In - Goldfrapp
TRUEGXP128F92F7E6D,user_512361,1,Say You Will,Kanye West,"electronic, pop, dance, chillout, hip_hop, rnb, downtempo, 00s, chill",Rap,0.601,0.396,0,-10.168,0,0.03,0.562,0.158,0.108,0.352,172.558,4,Say You Will - Kanye West
TRLNDKD12903CB52C2,user_950917,1,Paradise Circus (Breakage's Tight Rope Remix),Massive Attack,"trip_hop, techno",Electronic,0.644,0.758,5,-9.642,0,0.0483,0.0113,0.53,0.176,0.0374,136.004,4,Paradise Circus (Breakage's Tight Rope Remix) - Massive Attack
TRYLWIW12903CA438D,user_469316,11,Dreadlock,Future Prophecies,drum_and_bass,Electronic,0.604,0.94,4,-7.941,0,0.0918,0.00144,0.832,0.167,0.408,173.95,4,Dreadlock - Future Prophecies
TRZKHEE128F4234779,user_35652,1,The Vanishing,Stars,"indie, indie_pop, mellow",Rock,0.629,0.687,11,-6.331,0,0.0485,0.0428,0.728,0.209,0.567,79.999,4,The Vanishing - Stars
TRUZLMI12903D0C380,user_730824,8,Deep Sea Divers,Darwin Deez,indie,Rock,0.625,0.415,11,-4.965,1,0.0313,0.00039,0.0706,0.0724,0.8,120.992,4,Deep Sea Divers - Darwin Deez
TROUTTW128E0781726,user_158905,1,Everywhen,Massive Attack,"electronic, ambient, chillout, trip_hop, downtempo",Electronic,0.487,0.434,7,-17.221,0,0.0334,0.192,0.659,0.0869,0.038,156.823,4,Everywhen - Massive Attack
TRFXCHW128E07984A6,user_207502,1,"Television, Television",OK Go,"rock, indie, indie_rock, punk_rock, britpop",Rock,0.454,0.994,2,-2.198,1,0.262,0.000297,0.0826,0.0975,0.694,174.063,4,"Television, Television - OK Go"
TROYUHQ128F427FEAC,user_834815,5,Fairmount Hill,Dropkick Murphys,"rock, punk, punk_rock",Punk,0.298,0.683,11,-3.984,0,0.0358,0.0041,0.0,0.166,0.29,160.11,3,Fairmount Hill - Dropkick Murphys
TRJNWTR128F9346B8A,user_825805,4,The Feel Good Drag,Anberlin,"rock, alternative, alternative_rock, emo",Rock,0.484,0.863,10,-4.838,1,0.046,0.00136,0.00939,0.235,0.503,94.318,4,The Feel Good Drag - Anberlin
TRZJEUW128F93456CB,user_354868,2,Don't Let Go (Love),En Vogue,"pop, female_vocalists, soul, 90s, rnb, love",RnB,0.618,0.688,5,-5.867,0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,4,Don't Let Go (Love) - En Vogue
TRAFUNV128F92CFEB2,user_407676,1,MIA,Chevelle,"rock, alternative, alternative_rock, hard_rock, emo, grunge, guitar, nu_metal",Folk,0.379,0.913,4,-7.357,1,0.0872,0.000421,0.116,0.151,0.108,117.438,4,MIA - Chevelle
TRIROYA12903CE1794,user_261758,2,Something Good Can Work,Two Door Cinema Club,"rock, electronic, alternative, indie, pop, indie_rock, british, indie_pop, britpop",Rock,0.647,0.83,0,-5.025,1,0.0342,0.00522,0.000852,0.17,0.73,119.91,4,Something Good Can Work - Two Door Cinema Club
TRHSLQZ128F9339E8F,user_55443,1,Surf Wax America,Weezer,"rock, alternative, indie, alternative_rock, indie_rock, 90s, american, emo",Rock,0.405,0.916,6,-7.557,1,0.0953,0.000345,0.172,0.274,0.332,164.961,4,Surf Wax America - Weezer
TRDKIET128E07817EF,user_342108,1,Sit Down. Stand Up,Radiohead,"electronic, alternative, alternative_rock, ambient, experimental, progressive_rock, british, 00s",Rock,0.483,0.559,5,-7.434,0,0.0403,0.0157,0.491,0.0562,0.52,161.046,4,Sit Down. Stand Up - Radiohead
TRFVSGW12903CF05F4,user_859272,1,The Lotus Eaters,Nevermore,"heavy_metal, thrash_metal, progressive_metal, power_metal",Metal,0.493,0.476,3,-5.71,0,0.0298,0.000486,0.00378,0.0996,0.167,83.066,3,The Lotus Eaters - Nevermore
TRCICQY128F92E4EE1,user_534385,1,Sleep Don't Weep,Damien Rice,"folk, singer_songwriter, acoustic, love, mellow",Folk,0.223,0.0011,7,-32.779,0,0.0548,0.92,0.553,0.0959,0.0222,135.295,5,Sleep Don't Weep - Damien Rice
TRTRZRN128F93501C6,user_592786,1,Sweet Darlin',She & Him,"indie, pop, female_vocalists, american, indie_pop, beautiful, 00s",Pop,0.3,0.876,0,-5.825,1,0.0666,0.0219,2.65e-05,0.295,0.163,133.816,4,Sweet Darlin' - She & Him
TRDBEOH128F1456FBB,user_934973,1,Nobody Home,Pink Floyd,"rock, classic_rock, progressive_rock, british, psychedelic, 70s, psychedelic_rock",Rock,0.251,0.148,0,-21.056,1,0.0432,0.713,0.432,0.106,0.0569,206.542,4,Nobody Home - Pink Floyd
TRIRCYZ128F423C331,user_599035,4,Epona,Eluveitie,"metal, melodic_death_metal",New Age,0.494,0.948,2,-6.569,0,0.0859,0.00253,0.029,0.4,0.451,144.968,4,Epona - Eluveitie
TRFVSIE128F428199C,user_883247,2,Mornington Crescent,Belle and Sebastian,"indie, indie_pop, 00s, mellow",Rock,0.609,0.372,10,-10.331,1,0.0323,0.0808,0.0325,0.0844,0.329,67.246,4,Mornington Crescent - Belle and Sebastian
TRCEQQA128F92F48B5,user_452672,1,The Mass,Era,"ambient, chillout, new_age",New Age,0.772,0.62,7,-8.057,1,0.0297,0.562,0.034,0.0858,0.336,109.756,4,The Mass - Era
TRMTGRC12903CAC603,user_396101,5,Homebase,Dzihan & Kamien,"ambient, chillout, downtempo, lounge, chill",Electronic,0.731,0.591,11,-9.465,0,0.0473,0.273,0.901,0.0522,0.129,101.995,4,Homebase - Dzihan & Kamien
TRIWVJF128E07863FE,user_293661,1,Thrills,LCD Soundsystem,"electronic, dance, house, post_punk, electro",Electronic,0.672,0.77,1,-10.124,1,0.0473,0.00051,0.487,0.158,0.598,107.997,4,Thrills - LCD Soundsystem
TRGYEZE128F92F52B2,user_784848,1,Great Indoors,John Mayer,"rock, pop, singer_songwriter, acoustic, male_vocalists, love, beautiful, guitar, mellow, pop_rock, chill",Rock,0.591,0.617,0,-7.495,1,0.0259,0.0157,4.35e-05,0.146,0.48,109.956,4,Great Indoors - John Mayer
TRPCZPC128F42858B0,user_821435,1,Forever Heavy,Black Moth Super Rainbow,"electronic, psychedelic, post_rock, trip_hop, 00s",Rock,0.389,0.724,0,-4.862,0,0.0374,0.7,0.94,0.221,0.291,133.91,4,Forever Heavy - Black Moth Super Rainbow
TRDAEMU128F92C5A76,user_19541,3,Samba Tranquille,Thievery Corporation,"electronic, chillout, funk, trip_hop, downtempo, lounge, chill",Electronic,0.628,0.569,9,-9.808,0,0.0762,0.318,0.921,0.0896,0.485,197.955,4,Samba Tranquille - Thievery Corporation
TRZQHRW128F146A5E3,user_760060,1,Breña,A Perfect Circle,"alternative_rock, progressive_rock, beautiful",Rock,0.609,0.523,6,-7.795,1,0.032,0.000789,0.17,0.111,0.135,119.915,4,Breña - A Perfect Circle
TRVOVYL128F4284E6F,user_504327,1,Bankrupt on Selling,Modest Mouse,"rock, indie, indie_rock, 90s, acoustic, chill",Rock,0.427,0.335,0,-6.689,1,0.0303,0.828,3.21e-05,0.156,0.0812,102.618,4,Bankrupt on Selling - Modest Mouse
TRVXNKX128F931AF2B,user_515551,1,Theme De Yoyo,The Cinematic Orchestra,"electronic, jazz, instrumental, chillout, downtempo, chill",Jazz,0.607,0.385,0,-12.094,1,0.0415,0.391,0.804,0.195,0.409,139.644,4,Theme De Yoyo - The Cinematic Orchestra
TRBRHTD12903CC6810,user_607089,1,The Dethbridge in Lethbridge,The Rural Alberta Advantage,"indie, indie_rock",Rock,0.298,0.638,0,-7.174,0,0.0591,0.000205,0.00628,0.253,0.767,200.298,4,The Dethbridge in Lethbridge - The Rural Alberta Advantage
TRRKHBM128F92E974B,user_426967,1,Into The Trees (Serenetti Part 3),Trentemøller,"electronic, house, techno",Electronic,0.669,0.453,1,-18.697,1,0.0397,0.277,0.925,0.111,0.0972,128.016,4,Into The Trees (Serenetti Part 3) - Trentemøller
TRESSEX12903CCDE9D,user_554440,1,Compliments,Bloc Party,"rock, electronic, alternative, indie, alternative_rock, indie_rock, british, chillout, britpop, mellow",Rock,0.215,0.000156,7,-8.305,0,0.0501,0.29,0.773,0.0695,0.0369,123.087,4,Compliments - Bloc Party
TRXWAZC128F9314B3E,user_430192,1,Heartbreak Warfare,John Mayer,"rock, alternative, indie, pop, singer_songwriter, blues, acoustic, american, male_vocalists, love, beautiful, pop_rock, chill",Rock,0.626,0.572,2,-7.989,1,0.0228,0.197,0.000497,0.272,0.297,97.081,4,Heartbreak Warfare - John Mayer
TRHHYQQ128F42BB341,user_770563,2,Rock & Roll Queen,The Subways,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,0.395,0.764,10,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,4,Rock & Roll Queen - The Subways
TRNWEYN128E0793C6E,user_23944,1,Luka,Suzanne Vega,"alternative, pop, female_vocalists, folk, singer_songwriter, 80s",Pop,0.628,0.746,6,-7.895,1,0.0321,0.13,4.22e-05,0.123,0.81,124.884,4,Luka - Suzanne Vega
TRAANSZ128F425DD63,user_72126,1,Stop Coming to My House,Mogwai,"ambient, experimental, instrumental, post_rock",Rock,0.126,0.612,2,-9.923,1,0.0408,0.0348,0.591,0.0895,0.0348,94.519,4,Stop Coming to My House - Mogwai
TRKOCDP128F93231F9,user_575660,14,Tio Sam,Ska-P,ska,Reggae,0.536,0.871,2,-5.879,1,0.0604,0.0246,3.63e-06,0.317,0.837,177.812,4,Tio Sam - Ska-P
TRYBFBD128F42380B3,user_858638,1,Labels Or Love,Fergie,"pop, dance, soundtrack, hip_hop, rnb",Pop,0.803,0.935,8,-6.567,0,0.0871,0.0617,0.0,0.327,0.867,132.004,4,Labels Or Love - Fergie
TROIQMT128E0792994,user_455744,1,Get in the Ring,Guns N' Roses,"classic_rock, hard_rock, 80s, heavy_metal, 90s",Rock,0.308,0.988,2,-6.647,1,0.272,0.00616,0.00125,0.98,0.204,166.015,4,Get in the Ring - Guns N' Roses
TRVEOLM128F42A3A31,user_897353,1,Break Ya Neck,Busta Rhymes,"rap, hip_hop, 00s",Rap,0.829,0.856,6,-6.285,0,0.258,0.458,0.000488,0.0607,0.668,83.019,4,Break Ya Neck - Busta Rhymes
TRPRZEC128F1486DD8,user_568033,1,Broken Boy Soldier,The Raconteurs,"rock, alternative, indie, alternative_rock, indie_rock, blues, american",Rock,0.404,0.855,0,-5.202,1,0.0598,0.00496,0.206,0.326,0.417,138.068,4,Broken Boy Soldier - The Raconteurs
TRVIQST128F4251D45,user_57094,1,Only Superstition,Coldplay,"rock, alternative, alternative_rock, british, britpop",Rock,0.413,0.793,9,-9.136,0,0.0289,0.155,6.01e-05,0.0885,0.685,87.307,4,Only Superstition - Coldplay
TRMRSTA128F931B0A6,user_320607,2,Insomniac Olympics,Blockhead,"electronic, instrumental, chillout, hip_hop, trip_hop, downtempo, chill",Electronic,0.585,0.635,1,-7.712,1,0.0348,0.549,0.848,0.0921,0.165,88.017,4,Insomniac Olympics - Blockhead
TRCDOYG128F429E9A5,user_22923,1,The Lie and How We Told It,Yo La Tengo,"alternative, indie, ambient, experimental, indie_rock, post_rock, post_punk, chill",Rock,0.456,0.437,2,-11.732,1,0.0306,0.612,0.907,0.1,0.328,136.633,4,The Lie and How We Told It - Yo La Tengo
TRAYRYP128EF356B95,user_250487,5,Demanufacture,Fear Factory,"metal, death_metal, industrial",Metal,0.551,0.984,1,-5.216,1,0.101,7.83e-05,0.00225,0.0735,0.184,96.012,4,Demanufacture - Fear Factory
TROOLBQ128F92C6AE4,user_325679,1,Radio Ladio,Metronomy,"electronic, electro",Electronic,0.815,0.704,9,-5.703,0,0.0453,0.0439,0.846,0.0483,0.892,124.208,4,Radio Ladio - Metronomy
TRJDTZR128F42AA786,user_664433,2,End Over End,Foo Fighters,"rock, alternative_rock, hard_rock, american, grunge",Rock,0.432,0.919,7,-4.238,1,0.0495,0.000114,0.000803,0.446,0.197,128.117,4,End Over End - Foo Fighters
TRBNLRU128F9307FFF,user_508582,10,Grand Designs,Rush,"progressive_rock, progressive_metal",Rock,0.507,0.972,2,-5.656,1,0.0601,0.0276,0.0133,0.482,0.414,142.229,4,Grand Designs - Rush
TRKBDQY128F92F1457,user_302602,5,Vague Love Song,The Forces of Evil,ska,Reggae,0.346,0.916,0,-4.638,1,0.132,0.0426,0.0,0.0883,0.645,93.148,4,Vague Love Song - The Forces of Evil
TRZPMKE128F426E35A,user_438242,9,Beautiful You,Devil's Gift,female_vocalists,Rock,0.483,0.947,11,-3.659,0,0.0676,6.75e-05,0.0152,0.094,0.334,91.485,3,Beautiful You - Devil's Gift
TRFSRXO12903CCEA58,user_472753,1,My Mom,Eminem,"rap, hip_hop",Rap,0.812,0.88,1,-1.521,1,0.259,0.295,0.0,0.106,0.778,90.098,4,My Mom - Eminem
TRQRBAV128E07937B7,user_777573,1,Say Hello 2 Heaven,Temple of the Dog,"90s, grunge",Rock,0.309,0.648,0,-9.973,1,0.0317,0.0773,0.0,0.371,0.327,148.068,3,Say Hello 2 Heaven - Temple of the Dog
TRZLHQC128F1454184,user_603152,1,Babooshka,Kate Bush,"pop, female_vocalists, singer_songwriter, 80s, british",Rock,0.48,0.496,8,-7.575,1,0.0345,0.7,1.25e-05,0.0712,0.323,109.377,4,Babooshka - Kate Bush
TRQLJDE128E078DF33,user_343043,1,So I Need You,3 Doors Down,"rock, alternative_rock, hard_rock",Rock,0.463,0.924,7,-4.685,1,0.0403,0.00255,0.0354,0.0809,0.692,144.907,4,So I Need You - 3 Doors Down
TREBWYU12903CCDAA8,user_954240,1,Pro Lover,Usher,"reggae, rnb",RnB,0.703,0.62,11,-5.162,0,0.231,0.00316,7.27e-05,0.0724,0.61,71.996,4,Pro Lover - Usher
TRLETMI128E078A47F,user_607402,5,XO,Beyoncé,"electronic, pop, female_vocalists, american, rnb, love, beautiful",Rock,0.47,0.792,0,-8.932,1,0.26,0.171,1.28e-06,0.313,0.214,170.085,4,XO - Beyoncé
TRTODUH128F4228F28,user_726775,2,Cara mia,Måns Zelmerlöw,"pop, swedish",Pop,0.622,0.931,9,-3.412,0,0.0485,0.168,0.0,0.301,0.455,128.006,4,Cara mia - Måns Zelmerlöw
TRJXVFS128F14696B2,user_467891,1,Funk Ad,Daft Punk,"electronic, dance, 90s, house, techno, electro, french",Electronic,0.724,0.783,7,-8.958,1,0.176,0.00021,0.49,0.295,0.3,111.833,4,Funk Ad - Daft Punk
TRXITNR128F4255DF1,user_831409,5,Get Over It,OK Go,"rock, alternative, indie, pop, alternative_rock, indie_rock, indie_pop, 00s",Rock,0.566,0.778,2,-4.345,1,0.0861,0.00157,0.0,0.0967,0.48,92.644,4,Get Over It - OK Go
TRNAABY128E078E759,user_217137,1,Someday We'll Know,Mandy Moore,"pop, female_vocalists, soundtrack, cover, pop_rock",Rock,0.562,0.63,1,-5.679,0,0.0317,0.314,0.0,0.146,0.281,107.932,4,Someday We'll Know - Mandy Moore
TRBJARK128F1465649,user_627182,1,Le Banquet,Yann Tiersen,"instrumental, soundtrack, french",World,0.538,0.396,4,-13.733,0,0.0363,0.832,0.00353,0.115,0.574,116.606,4,Le Banquet - Yann Tiersen
TRUEEVM128F9347608,user_857060,2,Enter The Machine,Arch Enemy,"metal, instrumental, death_metal, melodic_death_metal",Electronic,0.429,0.731,0,-4.461,1,0.0425,0.00122,0.813,0.402,0.417,117.104,4,Enter The Machine - Arch Enemy
TRPRGAC128F428D310,user_529662,1,She'll Come Back To Me,Cake,"rock, alternative, alternative_rock, 90s, indie_pop, country, male_vocalists, love, pop_rock, chill",Rock,0.536,0.602,7,-9.224,1,0.0235,0.294,0.0699,0.158,0.83,95.373,4,She'll Come Back To Me - Cake
TRTCIBE128F428E22C,user_691794,5,You & Me Song,The Wannadies,"indie, pop, soundtrack, swedish",Pop,0.325,0.365,2,-8.252,1,0.0382,0.00638,0.0,0.0745,0.319,144.914,4,You & Me Song - The Wannadies
TRGTVAI128F426AA6A,user_180555,4,Truly Madly Deeply,Savage Garden,"alternative, pop, 90s, love",Pop,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,4,Truly Madly Deeply - Savage Garden
TRCHMZW128F935A644,user_959170,1,Everdying,In Flames,"death_metal, melodic_death_metal",Metal,0.338,0.823,7,-7.982,0,0.0585,0.00116,0.823,0.271,0.182,139.181,4,Everdying - In Flames
TRDPDDI128F42559AF,user_357883,2,Bendable Poseable,Hot Chip,"electronic, indie, dance, electro",Electronic,0.796,0.793,7,-5.567,1,0.166,0.0353,0.00675,0.0981,0.733,125.962,4,Bendable Poseable - Hot Chip
TRBJOGT128F42396CC,user_702006,1,A Sunday Smile,Beirut,"rock, alternative, indie, experimental, folk, singer_songwriter, beautiful",Folk,0.284,0.416,5,-9.391,1,0.0329,0.893,0.000608,0.394,0.425,161.513,3,A Sunday Smile - Beirut
TRCSWGN128F427C764,user_598434,1,Not The Same,Ben Folds,"rock, singer_songwriter, piano, 00s",Rock,0.583,0.814,0,-4.941,1,0.0264,0.221,0.012,0.149,0.207,96.893,4,Not The Same - Ben Folds
TRKCWYJ12903CA15C8,user_189014,2,Could This Be Real (Joker Remix),Sub Focus,"house, drum_and_bass",Electronic,0.661,0.679,10,-7.726,0,0.0781,0.00362,0.371,0.0643,0.336,140.032,4,Could This Be Real (Joker Remix) - Sub Focus
TRHPKWO128F92E01D5,user_909297,1,The Lightning Strike,Snow Patrol,"rock, indie, 00s",Rock,0.251,0.642,2,-7.185,1,0.0403,0.0739,0.0356,0.114,0.0697,132.022,4,The Lightning Strike - Snow Patrol
TRUCHHA128EF3435EA,user_365627,1,Feeling This,blink-182,"rock, alternative, alternative_rock, punk, punk_rock",Rock,0.407,0.964,4,-5.888,1,0.09,0.0811,0.0,0.569,0.54,173.116,4,Feeling This - blink-182
TRPCZDY128F424D55E,user_143268,2,Take the Time,Dream Theater,"metal, progressive_rock, progressive_metal",Metal,0.347,0.893,1,-9.784,0,0.0958,7.39e-05,0.00294,0.0667,0.366,126.492,4,Take the Time - Dream Theater
TRABKEH12903CE5BE9,user_959697,1,J'Ai Deux Amours,Madeleine Peyroux,"female_vocalists, jazz, blues, french",Jazz,0.503,0.132,0,-16.205,1,0.0437,0.941,2.69e-06,0.142,0.277,86.289,4,J'Ai Deux Amours - Madeleine Peyroux
TRBVNWT128F93173BA,user_240929,1,Help I'm Alive,Metric,"rock, alternative, indie, female_vocalists, indie_rock",Rock,0.478,0.381,3,-11.408,1,0.032,0.485,0.0437,0.443,0.225,115.836,4,Help I'm Alive - Metric
TRZDMLR128F42854CB,user_245993,1,I'm Gonna Miss Her,Brad Paisley,country,Country,0.561,0.455,6,-9.676,1,0.0277,0.55,0.0,0.114,0.309,98.364,4,I'm Gonna Miss Her - Brad Paisley
TRUFTBY128F93450B8,user_152488,42,Alejandro,Lady Gaga,"electronic, pop, female_vocalists, dance",Pop,0.626,0.8,11,-6.777,0,0.0435,0.000582,0.00114,0.374,0.353,98.995,4,Alejandro - Lady Gaga
TRJHKBI12903D0FD6C,user_90573,1,Longing For,Jah Cure,reggae,Reggae,0.664,0.579,4,-6.51,0,0.312,0.302,2.21e-06,0.0757,0.598,167.927,4,Longing For - Jah Cure
TRUDFDR128F42411F3,user_179400,3,Xmas Steps,Mogwai,"instrumental, post_rock",Rock,0.448,0.0847,9,-13.548,1,0.0422,0.26,0.858,0.111,0.0445,131.658,4,Xmas Steps - Mogwai
TRONYHY128F92C9D11,user_666078,1,Revelry,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4,Revelry - Kings of Leon
TRIZJPY128F4265DCA,user_509229,2,Anthems for a Seventeen Year-Old Girl,Broken Social Scene,"indie, indie_rock, chillout, beautiful, mellow",Rock,0.472,0.49,4,-7.974,1,0.0318,0.203,0.0283,0.158,0.408,79.698,4,Anthems for a Seventeen Year-Old Girl - Broken Social Scene
